2003-12-08,0:10:56,53.0,33.250355,-111.704095
2003-12-08,0:10:57,53.0,33.250252,-111.704062
2003-12-08,0:10:57,53.0,33.250147,-111.704023
2003-12-08,0:10:58,52.0,33.250043,-111.703995
2003-12-08,0:10:59,52.0,33.24994,-111.703973
2003-12-08,0:11:00,51.0,33.249842,-111.70396
2003-12-08,0:11:01,51.0,33.249742,-111.703948
2003-12-08,0:11:01,51.0,33.249642,-111.70394
2003-12-08,0:11:02,51.0,33.249538,-111.703922
2003-12-08,0:11:03,47.0,33.249442,-111.70391
2003-12-08,0:11:04,47.0,33.249353,-111.703892
2003-12-08,0:11:05,45.0,33.249263,-111.703875
2003-12-08,0:11:05,45.0,33.24918,-111.703862
2003-12-08,0:11:06,45.0,33.249095,-111.703847
2003-12-08,0:11:08,46.0,33.248915,-111.70382
2003-12-08,0:11:41,47.0,33.249562,-111.704125
2003-12-08,0:11:43,46.0,33.249758,-111.704103
2003-12-08,0:11:45,46.0,33.249945,-111.704103
2003-12-08,0:11:45,45.0,33.25004,-111.70411
2003-12-08,0:11:46,45.0,33.250133,-111.704115
2003-12-08,0:11:47,45.0,33.250223,-111.70413
2003-12-08,0:11:48,45.0,33.250313,-111.704143
2003-12-08,0:11:49,45.0,33.250402,-111.704158
2003-12-08,0:11:49,45.0,33.250488,-111.704175
2003-12-08,0:11:50,45.0,33.250578,-111.704188
2003-12-08,0:11:51,45.0,33.250663,-111.704205
2003-12-08,0:11:52,45.0,33.250748,-111.704225
2003-12-08,0:11:53,44.0,33.250837,-111.704253
2003-12-08,0:11:53,44.0,33.250927,-111.704282
2003-12-08,0:11:54,45.0,33.251013,-111.704307
2003-12-08,0:11:55,44.0,33.251097,-111.704342
2003-12-08,0:11:56,44.0,33.251177,-111.704375
2003-12-08,0:11:57,44.0,33.251253,-111.704417
2003-12-08,0:11:57,44.0,33.25133,-111.704465
2003-12-08,0:11:58,44.0,33.251408,-111.704517
2003-12-08,0:11:59,43.0,33.251478,-111.704577
2003-12-08,0:12:00,43.0,33.251543,-111.704643
2003-12-08,0:12:01,43.0,33.251665,-111.704797
2003-12-08,0:12:41,56.0,33.248635,-111.707793
2003-12-08,0:12:41,56.0,33.24853,-111.707835
2003-12-08,0:12:42,56.0,33.248422,-111.70787
2003-12-08,0:12:43,56.0,33.248313,-111.707915
2003-12-08,0:12:44,55.0,33.248208,-111.707957
2003-12-08,0:12:45,54.0,33.248102,-111.707993
2003-12-08,0:12:45,53.0,33.248005,-111.708027
2003-12-08,0:12:46,51.0,33.247905,-111.70805
2003-12-08,0:12:47,49.0,33.247808,-111.708072
2003-12-08,0:12:48,48.0,33.247707,-111.708083
2003-12-08,0:12:49,48.0,33.24761,-111.708092
2003-12-08,0:12:49,48.0,33.247508,-111.708102
2003-12-08,0:12:50,49.0,33.247412,-111.708103
2003-12-08,0:12:51,50.0,33.247317,-111.708097
2003-12-08,0:12:52,50.0,33.24722,-111.70809
2003-12-08,0:12:53,51.0,33.247117,-111.708068
2003-12-08,0:12:53,51.0,33.247013,-111.70805
2003-12-08,0:12:54,52.0,33.246913,-111.708035
2003-12-08,0:12:55,53.0,33.246813,-111.70801
2003-12-08,0:12:56,54.0,33.246712,-111.707968
2003-12-08,0:12:57,54.0,33.246613,-111.707922
2003-12-08,0:12:57,55.0,33.246513,-111.70787
2003-12-08,0:12:58,57.0,33.246408,-111.707803
2003-12-08,0:12:59,57.0,33.24631,-111.70773
2003-12-08,0:13:00,58.0,33.246215,-111.707647
2003-12-08,0:13:01,58.0,33.246125,-111.707557
2003-12-08,0:13:01,59.0,33.24604,-111.707455
2003-12-08,0:13:02,60.0,33.245972,-111.70734
2003-12-08,0:13:03,60.0,33.24592,-111.707212
2003-12-08,0:13:04,60.0,33.245883,-111.707068
2003-12-08,0:13:05,61.0,33.245865,-111.706923
2003-12-08,0:13:05,62.0,33.24587,-111.706768
2003-12-08,0:13:07,61.0,33.245932,-111.706468
2003-12-08,0:13:09,58.0,33.246113,-111.706087
2003-12-08,0:13:12,58.0,33.246322,-111.705728
2003-12-08,0:13:13,58.0,33.246393,-111.705613
2003-12-08,0:13:13,58.0,33.246467,-111.705502
2003-12-08,0:13:14,58.0,33.246545,-111.705388
2003-12-08,0:13:15,57.0,33.24662,-111.705275
2003-12-08,0:13:16,56.0,33.246692,-111.705165
2003-12-08,0:13:17,56.0,33.246762,-111.705053
2003-12-08,0:13:17,56.0,33.246828,-111.704948
2003-12-08,0:13:18,56.0,33.246907,-111.704843
2003-12-08,0:13:19,57.0,33.246982,-111.704738
2003-12-08,0:13:20,56.0,33.24706,-111.704632
2003-12-08,0:13:21,56.0,33.247133,-111.704527
2003-12-08,0:13:21,57.0,33.247208,-111.704423
2003-12-08,0:13:22,57.0,33.24729,-111.704325
2003-12-08,0:13:23,56.0,33.247367,-111.704235
2003-12-08,0:13:24,56.0,33.247442,-111.704142
2003-12-08,0:13:25,56.0,33.247518,-111.704047
2003-12-08,0:13:25,55.0,33.247598,-111.703957
2003-12-08,0:13:26,55.0,33.247678,-111.703867
2003-12-08,0:13:27,55.0,33.247758,-111.703783
2003-12-08,0:13:28,54.0,33.247845,-111.703705
2003-12-08,0:13:29,53.0,33.247938,-111.703635
2003-12-08,0:13:29,53.0,33.248033,-111.703573
2003-12-08,0:13:30,51.0,33.248132,-111.703523
2003-12-08,0:13:31,50.0,33.248225,-111.70348
2003-12-08,0:13:32,50.0,33.248323,-111.703447
2003-12-08,0:13:33,50.0,33.248422,-111.703422
2003-12-08,0:13:33,49.0,33.248527,-111.703407
2003-12-08,0:13:34,49.0,33.24862,-111.703393
2003-12-08,0:13:35,48.0,33.248715,-111.703387
2003-12-08,0:13:36,47.0,33.248808,-111.70339
2003-12-08,0:13:37,44.0,33.248898,-111.703402
2003-12-08,0:13:37,43.0,33.248978,-111.703418
2003-12-08,0:13:38,42.0,33.24906,-111.703438
